10.23532, 0.73328
9.20683, 0.72556
8.23368, 0.71557
7.76294, 0.73159
6.76355, 0.43823
7.24946, 0.58603
6.25090, 0.30153
5.77073, 0.21571
5.20888, 0.14770
4.73281, 0.10616
4.20201, 0.07354
3.47658, 0.03892
3.03075, 0.02391
2.47463, 0.01788
1.75146, 0.00762
